4.728348583478e+06	1.041190901941e+11	-1.719930180464e+07	3.703589554219e+10	7.981731153496e-02
4.785161544042e+06	9.141832944916e+10	4.211665870575e+06	3.648362293149e+10	8.274672358901e-02
4.842657134583e+06	8.001984356559e+10	2.739034193778e+06	3.612382915541e+10	8.689061672576e-02
4.900843557169e+06	7.004377686089e+10	3.390902768543e+06	3.582459599371e+10	9.155042748514e-02
4.959729112417e+06	6.132335671326e+10	3.816277158051e+06	3.554417330471e+10	9.660261685479e-02
5.019322200680e+06	5.372302302516e+10	4.275958467940e+06	3.527656017811e+10	1.019974118899e-01
5.079631323243e+06	4.710575190432e+10	4.776967519817e+06	3.501769306782e+10	1.077040974188e-01
5.140665083541e+06	4.134586590799e+10	5.327159047658e+06	3.476488794785e+10	1.137011059257e-01
5.202432188378e+06	3.633137094627e+10	5.930869097049e+06	3.451640659677e+10	1.199709891948e-01
5.264941449177e+06	3.196382115293e+10	6.592557768162e+06	3.427103055372e+10	1.264975962366e-01
5.328201783233e+06	2.815736746550e+10	7.316589165130e+06	3.402781970197e+10	1.332644610787e-01
5.392222214985e+06	2.483747726684e+10	8.107425726496e+06	3.378599615648e+10	1.402538314083e-01
5.457011877304e+06	2.193960417920e+10	8.969539977177e+06	3.354485765624e+10	1.474460452637e-01
5.522580012798e+06	1.940790304219e+10	9.907450724282e+06	3.330373649974e+10	1.548192200641e-01
5.588935975126e+06	1.719409548369e+10	1.092565392414e+07	3.306200318370e+10	1.623490910608e-01
5.656089230336e+06	1.525645157371e+10	1.202852013570e+07	3.281902841863e+10	1.700089674777e-01
5.724049358215e+06	1.355888234625e+10	1.322029934733e+07	3.257420066649e+10	1.777699384457e-01
5.792826053654e+06	1.207017681340e+10	1.450500111076e+07	3.232695259814e+10	1.856011578404e-01
5.862429128031e+06	1.076332545703e+10	1.588627391563e+07	3.207672751071e+10	1.934702081922e-01
5.932868510615e+06	9.614927781088e+09	1.736741415287e+07	3.182303602308e+10	2.013437463895e-01
6.004154249975e+06	8.604705322827e+09	1.895120867343e+07	3.156547621498e+10	2.091881341899e-01
6.076296515419e+06	7.715066982510e+09	2.063984678530e+07	3.130369714799e+10	2.169700645567e-01
6.149305598445e+06	6.930730901125e+09	2.243494540928e+07	3.103748062519e+10	2.246574362012e-01
6.223191914204e+06	6.238421022124e+09	2.433738577727e+07	3.076671555713e+10	2.322199920354e-01
6.297966002993e+06	5.626586959586e+09	2.634731905514e+07	3.049138168709e+10	2.396299258721e-01
6.373638531751e+06	5.085170203871e+09	2.846423847646e+07	3.021161976811e+10	2.468625503611e-01
6.450220295586e+06	4.605414326349e+09	3.068683579631e+07	2.992764081502e+10	2.538965440200e-01
6.527722219316e+06	4.179681846002e+09	3.301310792464e+07	2.963976467986e+10	2.607142624068e-01
6.606155359020e+06	3.801313735536e+09	3.544054457187e+07	2.934842676679e+10	2.673018809392e-01
6.685530903624e+06	3.464505201103e+09	3.796583542272e+07	2.905407434572e+10	2.736491841164e-01
6.765860176492e+06	3.164185924774e+09	4.058539456993e+07	2.875725501290e+10	2.797495345521e-01
6.847154637042e+06	2.895937603211e+09	4.329503651203e+07	2.845851560947e+10	2.855994847240e-01
6.929425882383e+06	2.655900552462e+09	4.609033151609e+07	2.815841382352e+10	2.911984535264e-01
7.012685648967e+06	2.440706507035e+09	4.896663341495e+07	2.785754194761e+10	2.965483967433e-01
7.096945814263e+06	2.247417091345e+09	5.191896414837e+07	2.755641840238e+10	3.016533031330e-01
7.182218398454e+06	2.073462389879e+09	5.494246978625e+07	2.725560005587e+10	3.065189226287e-01
