5.029541824193e+06	1.052387732923e+11	-6.113958918678e+07	4.480067040162e+10	8.060842992752e-02
5.088743637498e+06	9.307490723351e+10	-4.713093257480e+07	4.323755911379e+10	8.635790864965e-02
5.148642304477e+06	7.939095447165e+10	-5.379944047639e+07	4.317643650404e+10	9.404823535448e-02
5.209246027666e+06	6.787280573327e+10	-6.119113387346e+07	4.306384156726e+10	1.028703741266e-01
5.270563106153e+06	5.772444239671e+10	-7.010403214608e+07	4.317183833499e+10	1.136326973694e-01
5.332601936712e+06	4.893454853796e+10	-8.074225651332e+07	4.345167769083e+10	1.263844508702e-01
5.395371014954e+06	4.137024457101e+10	-9.323710780866e+07	4.388977699967e+10	1.412358686950e-01
5.458878936491e+06	3.492839303577e+10	-1.078135216820e+08	4.444476554006e+10	1.579778884455e-01
5.523134398111e+06	2.950436806343e+10	-1.245989775483e+08	4.505972888821e+10	1.761048446524e-01
5.588146198972e+06	2.499548107810e+10	-1.435715138245e+08	4.566478689196e+10	1.948280083670e-01
5.653923241803e+06	2.129334643133e+10	-1.645148291599e+08	4.619320987160e+10	2.132558523038e-01
5.720474534128e+06	1.828154779132e+10	-1.870529929047e+08	4.659847237865e+10	2.306306986401e-01
5.787809189494e+06	1.584280940587e+10	-2.107169143255e+08	4.686008288782e+10	2.464654555439e-01
5.855936428725e+06	1.386742872788e+10	-2.350301591104e+08	4.697994210218e+10	2.605608581692e-01
5.924865581180e+06	1.225981791782e+10	-2.595730761670e+08	4.697354089761e+10	2.729362219776e-01
5.994606086032e+06	1.094117086291e+10	-2.840132437958e+08	4.686182946246e+10	2.837385131407e-01
6.065167493561e+06	9.848924564758e+09	-3.081077591873e+08	4.666590346418e+10	2.931689789839e-01
6.136559466462e+06	8.934549113166e+09	-3.316908373408e+08	4.640434461901e+10	3.014373600260e-01
6.208791781167e+06	8.160801233808e+09	-3.546578635733e+08	4.609257644907e+10	3.087386174775e-01
6.281874329185e+06	7.499179739398e+09	-3.769483753799e+08	4.574286176660e+10	3.152434095345e-01
6.355817118457e+06	6.927839311684e+09	-3.985342434536e+08	4.536476084455e+10	3.210962836041e-01
6.430630274724e+06	6.429910082662e+09	-4.194085923681e+08	4.496571664620e+10	3.264173913283e-01
6.506324042917e+06	5.992293186403e+09	-4.395797374820e+08	4.455140383492e+10	3.313053636524e-01
6.582908788556e+06	5.604698308657e+09	-4.590648286861e+08	4.412625229848e+10	3.358406971710e-01
6.660394999174e+06	5.258993607700e+09	-4.778876248425e+08	4.369362613532e+10	3.400886529578e-01
6.738793285750e+06	4.948665111337e+09	-4.960747594780e+08	4.325616367026e+10	3.441020275590e-01
6.818114384162e+06	4.668474379246e+09	-5.136549114721e+08	4.281590005356e+10	3.479232828308e-01
6.898369156658e+06	4.414144016929e+09	-5.306577190300e+08	4.237439321362e+10	3.515864944282e-01
6.979568593345e+06	4.182174794071e+09	-5.471118379958e+08	4.193290959297e+10	3.551188205469e-01
7.061723813692e+06	3.969666617157e+09	-5.630464623299e+08	4.149237626196e+10	3.585417910687e-01
7.144846068053e+06	3.774198427082e+09	-5.784892475306e+08	4.105356099951e+10	3.618723407479e-01
7.228946739207e+06	3.593745478993e+09	-5.934665457717e+08	4.061706356860e+10	3.651236273317e-01
7.314037343919e+06	3.426587698965e+09	-6.080045402080e+08	4.018330916906e+10	3.683057699066e-01
7.400129534515e+06	3.271264147662e+09	-6.221272646500e+08	3.975267234126e+10	3.714263982664e-01
7.487235100478e+06	3.126527640615e+09	-6.358576412965e+08	3.932543669743e+10	3.744911304953e-01
7.575365970064e+06	2.991298450236e+09	-6.492183090991e+08	3.890178292125e+10	3.775039813177e-01
7.664534211934e+06	2.864644290397e+09	-6.622299630494e+08	3.848188380268e+10	3.804676711049e-01
7.754752036807e+06	2.745757141780e+09	-6.749119144606e+08	3.806586789203e+10	3.833838995634e-01
7.846031799130e+06	2.633926770164e+09	-6.872836018024e+08	3.765379375647e+10	3.862535792660e-01
7.938385998775e+06	2.528528795377e+09	-6.993630501493e+08	3.724572376522e+10	3.890770081594e-01
8.031827282747e+06	2.429017320728e+09	-7.111664337850e+08	3.684170357643e+10	3.918540193757e-01
8.126368446914e+06	2.334906494296e+09	-7.227102709930e+08	3.644174397067e+10	3.945841223120e-01
8.222022437766e+06	2.245761861074e+09	-7.340103758114e+08	3.604583505233e+10	3.972665921915e-01
8.318802354180e+06	2.161199777729e+09	-7.450809371375e+08	3.565397794497e+10	3.999005495169e-01
8.416721449220e+06	2.080876649424e+09	-7.559355083354e+08	3.526616608589e+10	4.024850400535e-01
8.515793131949e+06	2.004481949020e+09	-7.665880832167e+08	3.488235414033e+10	4.050190836373e-01
8.616030969263e+06	1.931735497176e+09	-7.770515559880e+08	3.450251416189e+10	4.075017124029e-01
8.717448687755e+06	1.862387444790e+09	-7.873374282729e+08	3.412661547017e+10	4.099320041619e-01
8.820060175589e+06	1.796209941572e+09	-7.974574457607e+08	3.375462517256e+10	4.123091181855e-01
8.923879484406e+06	1.732994312300e+09	-8.074235084733e+08	3.338648131383e+10	4.146323047715e-01
9.028920831244e+06	1.672551582005e+09	-8.172464376791e+08	3.302214633024e+10	4.169009162655e-01
9.135198600488e+06	1.614710935717e+09	-8.269359100613e+08	3.266158003551e+10	4.191144210625e-01
9.242727345839e+06	1.559314972885e+09	-8.365022476843e+08	3.230473340268e+10	4.212724126322e-01
9.351521792308e+06	1.506217654813e+09	-8.459557885331e+08	3.195154294410e+10	4.233746056429e-01
