4.728348583478e+06	9.931433017543e+10	-1.017290774358e+07	4.030647047679e+10	9.989178086107e-02
4.785161544042e+06	8.862689947873e+10	1.023024077990e+07	3.963468960009e+10	1.024044309568e-01
4.842657134583e+06	7.871840336068e+10	9.761867028267e+06	3.924349471457e+10	1.064581676778e-01
4.900843557169e+06	6.981953089501e+10	1.114534794180e+07	3.894100937192e+10	1.111471964158e-01
4.959729112417e+06	6.192494357887e+10	1.226663644516e+07	3.866504463376e+10	1.162244606420e-01
5.019322200680e+06	5.495874166393e+10	1.352223282631e+07	3.840124179659e+10	1.216104756897e-01
5.079631323243e+06	4.882055420398e+10	1.487282593164e+07	3.814388117792e+10	1.272599630150e-01
5.140665083541e+06	4.341378848404e+10	1.633956757485e+07	3.789003161210e+10	1.331408836913e-01
5.202432188378e+06	3.865055724023e+10	1.792720927066e+07	3.763778546339e+10	1.392273643748e-01
5.264941449177e+06	3.445238014694e+10	1.964319866911e+07	3.738582339165e+10	1.454964630862e-01
5.328201783233e+06	3.074987115210e+10	2.149416571285e+07	3.713316676753e+10	1.519263832733e-01
5.392222214985e+06	2.748201329884e+10	2.348686136425e+07	3.687906829045e+10	1.584955334281e-01
5.457011877304e+06	2.459535558212e+10	2.562781390043e+07	3.662292256399e+10	1.651819370953e-01
5.522580012798e+06	2.204314058744e+10	2.792331634515e+07	3.636418648892e+10	1.719629782036e-01
5.588935975126e+06	1.978450224230e+10	3.037937147883e+07	3.610241260608e+10	1.788153735171e-01
5.656089230336e+06	1.778374452054e+10	3.300147565159e+07	3.583717887999e+10	1.857151861828e-01
5.724049358215e+06	1.600966027159e+10	3.579465746730e+07	3.556812758436e+10	1.926380874463e-01
5.792826053654e+06	1.443497477890e+10	3.876327423927e+07	3.529497379082e+10	1.995596036672e-01
5.862429128031e+06	1.303582629334e+10	4.191094247459e+07	3.501745878908e+10	2.064554167876e-01
5.932868510615e+06	1.179131981255e+10	4.524053594626e+07	3.473544257342e+10	2.133018221770e-01
6.004154249975e+06	1.068316045469e+10	4.875393706322e+07	3.444881875522e+10	2.200759917098e-01
6.076296515419e+06	9.695295517133e+09	5.245220095050e+07	3.415758479796e+10	2.267564374532e-01
6.149305598445e+06	8.813647910974e+09	5.633536552100e+07	3.386182699939e+10	2.333233025331e-01
6.223191914204e+06	8.025852484524e+09	6.040248203755e+07	3.356167856523e+10	2.397586161946e-01
6.297966002993e+06	7.321041318259e+09	6.465173872882e+07	3.325740415995e+10	2.460465936943e-01
6.373638531751e+06	6.689665853351e+09	6.908023859707e+07	3.294927450766e+10	2.521736533788e-01
6.450220295586e+06	6.123314667806e+09	7.368442033045e+07	3.263767696658e+10	2.581286147511e-01
6.527722219316e+06	5.614594802943e+09	7.845973991332e+07	3.232300808952e+10	2.639025843947e-01
6.606155359020e+06	5.156986621722e+09	8.340108369577e+07	3.200571880572e+10	2.694889550638e-01
6.685530903624e+06	4.744753131864e+09	8.850264293704e+07	3.168629574755e+10	2.748832571567e-01
6.765860176492e+06	4.372834547270e+09	9.375811982693e+07	3.136520570925e+10	2.800829784471e-01
6.847154637042e+06	4.036770736947e+09	9.916085097638e+07	3.104297231601e+10	2.850874149903e-01
6.929425882383e+06	3.732629509863e+09	1.047037033523e+08	3.072004826452e+10	2.898973955991e-01
7.012685648967e+06	3.456938064042e+09	1.103795465032e+08	3.039694289707e+10	2.945151364255e-01
7.096945814263e+06	3.206635164926e+09	1.161808361739e+08	3.007407511899e+10	2.989439516493e-01
7.182218398454e+06	2.979011379099e+09	1.221002284438e+08	2.975190733154e+10	3.031881227743e-01
7.268515566150e+06	2.771678220617e+09	1.281301270980e+08	2.943080917164e+10	3.072526386509e-01
7.355849628123e+06	2.582517058589e+09	1.342632201825e+08	2.911117999802e+10	3.111430868031e-01
