3.020782051448e+06	1.912925466273e+11	-9.090521525031e+07	4.911226361371e+10	7.227482099165e-02
3.062443868600e+06	1.599977780722e+11	-7.655771848794e+07	4.810639197488e+10	7.999449880349e-02
3.104680274379e+06	1.298852398305e+11	-9.131470637126e+07	4.867352156894e+10	9.067369677684e-02
3.147499193356e+06	1.052813284380e+11	-1.083143001918e+08	4.933022907377e+10	1.039688210601e-01
3.190908659397e+06	8.500009230301e+10	-1.303590520044e+08	5.029834629647e+10	1.207714625912e-01
3.234916817170e+06	6.849245385938e+10	-1.571929956912e+08	5.149171634344e+10	1.411126186804e-01
3.279531923671e+06	5.523686899299e+10	-1.894472436316e+08	5.280343438686e+10	1.643353657830e-01
3.324762349773e+06	4.478642188341e+10	-2.270416852410e+08	5.406351067583e+10	1.888511386107e-01
3.370616581801e+06	3.668940116945e+10	-2.692789551352e+08	5.511251336580e+10	2.127587064415e-01
3.417103223117e+06	3.048725258784e+10	-3.148742267559e+08	5.585581917857e+10	2.345640980680e-01
3.464230995743e+06	2.574668309273e+10	-3.623458307590e+08	5.627913872071e+10	2.535566995739e-01
3.512008741989e+06	2.209782772045e+10	-4.103738474803e+08	5.642183022912e+10	2.696985891447e-01
3.560445426117e+06	1.925138801877e+10	-4.579749306098e+08	5.634231920533e+10	2.833182942023e-01
3.609550136023e+06	1.699363115720e+10	-5.045060856926e+08	5.609663437077e+10	2.948626466197e-01
3.659332084938e+06	1.517115634647e+10	-5.495920092402e+08	5.573042689587e+10	3.047654579776e-01
3.709800613162e+06	1.367485975457e+10	-5.930435257145e+08	5.527824216369e+10	3.133979559608e-01
3.760965189814e+06	1.242685244216e+10	-6.347926630491e+08	5.476545999081e+10	3.210597289235e-01
3.812835414605e+06	1.137097700937e+10	-6.748440321197e+08	5.421038944193e+10	3.279853362548e-01
3.865421019647e+06	1.046619855381e+10	-7.132464898286e+08	5.362621815745e+10	3.343555027828e-01
3.918731871273e+06	9.682045598685e+09	-7.500722248537e+08	5.302256958523e+10	3.403080215203e-01
3.972777971888e+06	8.995580432412e+09	-7.854057713079e+08	5.240634665972e+10	3.459469279861e-01
4.027569461851e+06	8.389248081279e+09	-8.193355191557e+08	5.178271334974e+10	3.513501288797e-01
4.083116621372e+06	7.849444691045e+09	-8.519511187095e+08	5.115537191459e+10	3.565751639088e-01
4.139429872442e+06	7.365468580567e+09	-8.833384131758e+08	5.052715474061e+10	3.616639187773e-01
4.196519780791e+06	6.928818157043e+09	-9.135810159375e+08	4.990010361407e+10	3.666461185518e-01
4.254397057869e+06	6.532633489215e+09	-9.427574080866e+08	4.927577440979e+10	3.715422071776e-01
4.313072562854e+06	6.171354498590e+09	-9.709409802231e+08	4.865533999625e+10	3.763654647812e-01
4.372557304692e+06	5.840398055761e+09	-9.982021143549e+08	4.803961653658e+10	3.811237942648e-01
4.432862444161e+06	5.535973519364e+09	-1.024604595745e+09	4.742927157559e+10	3.858210313222e-01
4.493999295965e+06	5.254914182675e+09	-1.050209617140e+09	4.682476372170e+10	3.904580275791e-01
4.555979330857e+06	4.994541250542e+09	-1.075074818231e+09	4.622640616640e+10	3.950334942980e-01
4.618814177794e+06	4.752594374963e+09	-1.099252007206e+09	4.563445742352e+10	3.995446366760e-01
4.682515626114e+06	4.527137790663e+09	-1.122791920395e+09	4.504906279613e+10	4.039877023985e-01
4.747095627751e+06	4.316500834789e+09	-1.145742344464e+09	4.447030053982e+10	4.083583619750e-01
